	,name,taxRank,taxID,environment,sampleID,mappingTool
12	12,          Alteromonadales,order,135622,marine,mga0sr51,kraken
13	13,          Burkholderiales,order,80840,marine,mga0sr51,kraken
14	14,            Campylobacterales,order,213849,marine,mga0sr51,kraken
15	15,              Flavobacteriales,order,200644,marine,mga0sr51,kraken
16	16,                                              Primates,order,9443,marine,mga0sr51,kraken
17	17,      Caudovirales,order,28883,marine,mga0sr51,kraken
0	0,    Bacteria,superphylum,2,marine,mga06w20,kraken
1	1,    Eukaryota,superphylum,2759,marine,mga06w20,kraken
2	2,  Viruses,superphylum,10239,marine,mga06w20,kraken
0	0,          Cyanobacteria,phylum,1117,marine,mga0x030,kraken
1	1,        Firmicutes,phylum,1239,marine,mga0x030,kraken
2	2,        Actinobacteria,phylum,201174,marine,mga0x030,kraken
3	3,        Tenericutes,phylum,544448,marine,mga0x030,kraken
4	4,      Proteobacteria,phylum,1224,marine,mga0x030,kraken
5	5,          Bacteroidetes,phylum,976,marine,mga0x030,kraken
6	6,                Chordata,phylum,7711,marine,mga0x030,kraken
0	0,            Synechococcales,order,1890424,marine,mga0x030,kraken
1	1,            Bacillales,order,1385,marine,mga0x030,kraken
2	2,            Lactobacillales,order,186826,marine,mga0x030,kraken
3	3,            Clostridiales,order,186802,marine,mga0x030,kraken
4	4,            Streptomycetales,order,85011,marine,mga0x030,kraken
5	5,            Corynebacteriales,order,85007,marine,mga0x030,kraken
6	6,          Pelagibacterales,order,54526,marine,mga0x030,kraken
7	7,          Rhodobacterales,order,204455,marine,mga0x030,kraken
8	8,          Rhizobiales,order,356,marine,mga0x030,kraken
9	9,          Sphingomonadales,order,204457,marine,mga0x030,kraken
10	10,          Rhodospirillales,order,204441,marine,mga0x030,kraken
11	11,          Rickettsiales,order,766,marine,mga0x030,kraken
12	12,          Vibrionales,order,135623,marine,mga0x030,kraken
13	13,          Alteromonadales,order,135622,marine,mga0x030,kraken
14	14,          Enterobacterales,order,91347,marine,mga0x030,kraken
15	15,          Pseudomonadales,order,72274,marine,mga0x030,kraken
16	16,          Oceanospirillales,order,135619,marine,mga0x030,kraken
17	17,          Thiotrichales,order,72273,marine,mga0x030,kraken
18	18,          Burkholderiales,order,80840,marine,mga0x030,kraken
19	19,            Campylobacterales,order,213849,marine,mga0x030,kraken
20	20,              Flavobacteriales,order,200644,marine,mga0x030,kraken
21	21,                                              Primates,order,9443,marine,mga0x030,kraken
22	22,      Caudovirales,order,28883,marine,mga0x030,kraken
0	0,          Cyanobacteria,phylum,1117,marine,mga0sr51,kraken
1	1,        Firmicutes,phylum,1239,marine,mga0sr51,kraken
2	2,        Actinobacteria,phylum,201174,marine,mga0sr51,kraken
3	3,      Proteobacteria,phylum,1224,marine,mga0sr51,kraken
4	4,          Bacteroidetes,phylum,976,marine,mga0sr51,kraken
5	5,                Chordata,phylum,7711,marine,mga0sr51,kraken
0	0,        Metazoa,kingdom,33208,marine,mga00p32,kraken
0	0,        Metazoa,kingdom,33208,marine,mga0w126,kraken
0	0,    Bacteria,superphylum,2,marine,mga0x030,kraken
1	1,    Eukaryota,superphylum,2759,marine,mga0x030,kraken
2	2,  Viruses,superphylum,10239,marine,mga0x030,kraken
0	0,          Cyanobacteria,phylum,1117,marine,mga0f307,kraken
1	1,        Firmicutes,phylum,1239,marine,mga0f307,kraken
2	2,        Actinobacteria,phylum,201174,marine,mga0f307,kraken
3	3,        Tenericutes,phylum,544448,marine,mga0f307,kraken
4	4,      Proteobacteria,phylum,1224,marine,mga0f307,kraken
5	5,          Bacteroidetes,phylum,976,marine,mga0f307,kraken
6	6,      Fusobacteria,phylum,32066,marine,mga0f307,kraken
7	7,                Chordata,phylum,7711,marine,mga0f307,kraken
8	8,      Euryarchaeota,phylum,28890,marine,mga0f307,kraken
0	0,          Bacilli,class,91061,marine,mga0f307,kraken
1	1,          Clostridia,class,186801,marine,mga0f307,kraken
2	2,          Actinobacteria,class,1760,marine,mga0f307,kraken
3	3,          Mollicutes,class,31969,marine,mga0f307,kraken
4	4,        Alphaproteobacteria,class,28211,marine,mga0f307,kraken
5	5,        Gammaproteobacteria,class,1236,marine,mga0f307,kraken
6	6,        Betaproteobacteria,class,28216,marine,mga0f307,kraken
7	7,          Epsilonproteobacteria,class,29547,marine,mga0f307,kraken
8	8,          Deltaproteobacteria,class,28221,marine,mga0f307,kraken
9	9,            Flavobacteriia,class,117743,marine,mga0f307,kraken
10	10,            Cytophagia,class,768503,marine,mga0f307,kraken
11	11,        Fusobacteriia,class,203490,marine,mga0f307,kraken
12	12,                                    Mammalia,class,40674,marine,mga0f307,kraken
0	0,          Bacilli,class,91061,marine,mga0w223,kraken
1	1,          Clostridia,class,186801,marine,mga0w223,kraken
2	2,          Actinobacteria,class,1760,marine,mga0w223,kraken
3	3,        Alphaproteobacteria,class,28211,marine,mga0w223,kraken
4	4,        Gammaproteobacteria,class,1236,marine,mga0w223,kraken
5	5,          Epsilonproteobacteria,class,29547,marine,mga0w223,kraken
6	6,        Betaproteobacteria,class,28216,marine,mga0w223,kraken
7	7,            Flavobacteriia,class,117743,marine,mga0w223,kraken
8	8,                                    Mammalia,class,40674,marine,mga0w223,kraken
0	0,              Prochloraceae,family,1213,marine,mga02197,kraken
1	1,              Synechococcaceae,family,1890426,marine,mga02197,kraken
2	2,                Microcoleaceae,family,1892252,marine,mga02197,kraken
3	3,              Bacillaceae,family,186817,marine,mga02197,kraken
4	4,              Clostridiaceae,family,31979,marine,mga02197,kraken
5	5,            Pelagibacteraceae,family,1655514,marine,mga02197,kraken
6	6,            Vibrionaceae,family,641,marine,mga02197,kraken
7	7,              Campylobacteraceae,family,72294,marine,mga02197,kraken
8	8,                Flavobacteriaceae,family,49546,marine,mga02197,kraken
9	9,                                                        Hominidae,family,9604,marine,mga02197,kraken
10	10,        Myoviridae,family,10662,marine,mga02197,kraken
0	0,                Chordata,phylum,7711,marine,mga06y14,kraken
1	1,      Proteobacteria,phylum,1224,marine,mga06y14,kraken
2	2,          Bacteroidetes,phylum,976,marine,mga06y14,kraken
3	3,        Firmicutes,phylum,1239,marine,mga06y14,kraken
4	4,        Actinobacteria,phylum,201174,marine,mga06y14,kraken
5	5,          Cyanobacteria,phylum,1117,marine,mga06y14,kraken
0	0,          Bacilli,class,91061,marine,mga0sr51,kraken
1	1,          Clostridia,class,186801,marine,mga0sr51,kraken
2	2,          Actinobacteria,class,1760,marine,mga0sr51,kraken
3	3,        Alphaproteobacteria,class,28211,marine,mga0sr51,kraken
4	4,        Gammaproteobacteria,class,1236,marine,mga0sr51,kraken
5	5,        Betaproteobacteria,class,28216,marine,mga0sr51,kraken
6	6,          Epsilonproteobacteria,class,29547,marine,mga0sr51,kraken
7	7,            Flavobacteriia,class,117743,marine,mga0sr51,kraken
8	8,                                    Mammalia,class,40674,marine,mga0sr51,kraken
0	0,        Metazoa,kingdom,33208,marine,mga02197,kraken
0	0,          Cyanobacteria,phylum,1117,marine,mga0qh70,kraken
1	1,        Firmicutes,phylum,1239,marine,mga0qh70,kraken
2	2,        Actinobacteria,phylum,201174,marine,mga0qh70,kraken
3	3,        Tenericutes,phylum,544448,marine,mga0qh70,kraken
4	4,      Proteobacteria,phylum,1224,marine,mga0qh70,kraken
5	5,          Bacteroidetes,phylum,976,marine,mga0qh70,kraken
6	6,      Fusobacteria,phylum,32066,marine,mga0qh70,kraken
7	7,      Spirochaetes,phylum,203691,marine,mga0qh70,kraken
8	8,                Chordata,phylum,7711,marine,mga0qh70,kraken
9	9,      Euryarchaeota,phylum,28890,marine,mga0qh70,kraken
0	0,                  Prochlorococcus marinus,species,1219,marine,mga0xa97,kraken
1	1,                  Prochlorococcus sp. MIT 0604,species,1501268,marine,mga0xa97,kraken
2	2,                  Prochlorococcus sp. RS50,species,1924285,marine,mga0xa97,kraken
3	3,                  Synechococcus sp. CC9605,species,110662,marine,mga0xa97,kraken
4	4,                  Synechococcus sp. WH 8109,species,166314,marine,mga0xa97,kraken
5	5,                  Synechococcus sp. KORDI-100,species,1280380,marine,mga0xa97,kraken
6	6,                  Synechococcus sp. KORDI-52,species,585425,marine,mga0xa97,kraken
7	7,                Candidatus Pelagibacter sp. RS39,species,1977864,marine,mga0xa97,kraken
8	8,                Candidatus Pelagibacter sp. RS40,species,1977865,marine,mga0xa97,kraken
9	9,                Candidatus Pelagibacter sp. HIMB1321,species,1388755,marine,mga0xa97,kraken
10	10,                Candidatus Pelagibacter ubique,species,198252,marine,mga0xa97,kraken
11	11,                Candidatus Pelagibacter sp. IMCC9063,species,1002672,marine,mga0xa97,kraken
12	12,                alpha proteobacterium HIMB5,species,859653,marine,mga0xa97,kraken
13	13,                alpha proteobacterium HIMB59,species,744985,marine,mga0xa97,kraken
14	14,              Candidatus Fonsibacter ubiquis,species,1925548,marine,mga0xa97,kraken
15	15,                Vibrio coralliilyticus,species,190893,marine,mga0xa97,kraken
16	16,                  Vibrio campbellii,species,680,marine,mga0xa97,kraken
17	17,                  Vibrio azureus,species,512649,marine,mga0xa97,kraken
18	18,                Pseudoalteromonas spongiae,species,298657,marine,mga0xa97,kraken
19	19,                Alteromonas macleodii,species,28108,marine,mga0xa97,kraken
20	20,                Buchnera aphidicola,species,9,marine,mga0xa97,kraken
21	21,                                                              Homo sapiens,species,9606,marine,mga0xa97,kraken
22	22,            Prochlorococcus phage P-HM1,species,445700,marine,mga0xa97,kraken
23	23,            Prochlorococcus phage P-HM2,species,445696,marine,mga0xa97,kraken
24	24,            Prochlorococcus phage MED4-213,species,889956,marine,mga0xa97,kraken
25	25,            Prochlorococcus phage P-TIM68,species,1542477,marine,mga0xa97,kraken
26	26,            Synechococcus phage S-SSM7,species,445686,marine,mga0xa97,kraken
27	27,            Prochlorococcus phage P-SSM3,species,536453,marine,mga0xa97,kraken
28	28,            Prochlorococcus phage P-RSM4,species,444862,marine,mga0xa97,kraken
29	29,            Cyanophage P-RSM6,species,929832,marine,mga0xa97,kraken
30	30,              Prochlorococcus phage P-SSM2,species,268746,marine,mga0xa97,kraken
31	31,              Prochlorococcus phage P-SSM4,species,268747,marine,mga0xa97,kraken
0	0,                                              Primates,order,9443,marine,mga0ef67,kraken
1	1,          Pelagibacterales,order,54526,marine,mga0ef67,kraken
2	2,          Rhodobacterales,order,204455,marine,mga0ef67,kraken
3	3,          Rhizobiales,order,356,marine,mga0ef67,kraken
4	4,          Alteromonadales,order,135622,marine,mga0ef67,kraken
5	5,          Pseudomonadales,order,72274,marine,mga0ef67,kraken
6	6,          Enterobacterales,order,91347,marine,mga0ef67,kraken
7	7,          Oceanospirillales,order,135619,marine,mga0ef67,kraken
8	8,          Xanthomonadales,order,135614,marine,mga0ef67,kraken
9	9,          Vibrionales,order,135623,marine,mga0ef67,kraken
10	10,          Burkholderiales,order,80840,marine,mga0ef67,kraken
11	11,              Flavobacteriales,order,200644,marine,mga0ef67,kraken
12	12,            Streptomycetales,order,85011,marine,mga0ef67,kraken
13	13,            Corynebacteriales,order,85007,marine,mga0ef67,kraken
14	14,            Bacillales,order,1385,marine,mga0ef67,kraken
15	15,            Clostridiales,order,186802,marine,mga0ef67,kraken
16	16,            Nostocales,order,1161,marine,mga0ef67,kraken
0	0,            Synechococcales,order,1890424,marine,mga0b497,kraken
1	1,            Bacillales,order,1385,marine,mga0b497,kraken
2	2,            Clostridiales,order,186802,marine,mga0b497,kraken
3	3,            Streptomycetales,order,85011,marine,mga0b497,kraken
4	4,          Pelagibacterales,order,54526,marine,mga0b497,kraken
5	5,          Rhizobiales,order,356,marine,mga0b497,kraken
6	6,          Rhodobacterales,order,204455,marine,mga0b497,kraken
7	7,          Enterobacterales,order,91347,marine,mga0b497,kraken
8	8,          Pseudomonadales,order,72274,marine,mga0b497,kraken
9	9,          Alteromonadales,order,135622,marine,mga0b497,kraken
10	10,          Vibrionales,order,135623,marine,mga0b497,kraken
11	11,          Burkholderiales,order,80840,marine,mga0b497,kraken
12	12,            Campylobacterales,order,213849,marine,mga0b497,kraken
13	13,              Flavobacteriales,order,200644,marine,mga0b497,kraken
14	14,                                              Primates,order,9443,marine,mga0b497,kraken
0	0,                                                            Homo,genus,9605,marine,mga0ef67,kraken
1	1,              Candidatus Pelagibacter,genus,198251,marine,mga0ef67,kraken
2	2,              Octadecabacter,genus,53945,marine,mga0ef67,kraken
3	3,              Sulfitobacter,genus,60136,marine,mga0ef67,kraken
4	4,              Alteromonas,genus,226,marine,mga0ef67,kraken
5	5,              Pseudomonas,genus,286,marine,mga0ef67,kraken
6	6,              Halomonas,genus,2745,marine,mga0ef67,kraken
7	7,              Burkholderia,genus,32008,marine,mga0ef67,kraken
8	8,                  Polaribacter,genus,52959,marine,mga0ef67,kraken
9	9,                  Tenacibaculum,genus,104267,marine,mga0ef67,kraken
10	10,                  Flavobacterium,genus,237,marine,mga0ef67,kraken
11	11,                Streptomyces,genus,1883,marine,mga0ef67,kraken
12	12,                Bacillus,genus,1386,marine,mga0ef67,kraken
0	0,          Actinobacteria,class,1760,marine,mga00z05,kraken
1	1,          Bacilli,class,91061,marine,mga00z05,kraken
2	2,          Clostridia,class,186801,marine,mga00z05,kraken
3	3,          Mollicutes,class,31969,marine,mga00z05,kraken
4	4,        Alphaproteobacteria,class,28211,marine,mga00z05,kraken
5	5,        Gammaproteobacteria,class,1236,marine,mga00z05,kraken
6	6,        Betaproteobacteria,class,28216,marine,mga00z05,kraken
7	7,          Deltaproteobacteria,class,28221,marine,mga00z05,kraken
8	8,          Epsilonproteobacteria,class,29547,marine,mga00z05,kraken
9	9,            Flavobacteriia,class,117743,marine,mga00z05,kraken
10	10,            Cytophagia,class,768503,marine,mga00z05,kraken
11	11,            Bacteroidia,class,200643,marine,mga00z05,kraken
12	12,            Sphingobacteriia,class,117747,marine,mga00z05,kraken
13	13,          Planctomycetia,class,203683,marine,mga00z05,kraken
14	14,        Fusobacteriia,class,203490,marine,mga00z05,kraken
15	15,        Spirochaetia,class,203692,marine,mga00z05,kraken
16	16,                                    Mammalia,class,40674,marine,mga00z05,kraken
0	0,    Bacteria,superphylum,2,marine,mga0nd80,kraken
1	1,    Eukaryota,superphylum,2759,marine,mga0nd80,kraken
2	2,  Viruses,superphylum,10239,marine,mga0nd80,kraken
0	0,              Prochloraceae,family,1213,marine,mga03004,kraken
